row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
669,62c16b7,4cd9667,126212.0,12929.0,26.473,,27.893,0.41161208891382095,0.004838370380758713,0.19461668686828215,0.36239694671782186,0.004988630330471716,0.000500866499043345,0.02044537049094934,0.000601039798852014,15.868,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.441,0.064,0.343,0.128,0.302,0.227,0.096,0.069,0.127,0.236,10.052566091119365,8.7,32.07,203,1429.0,1800.0,0.5,0.281,0.116,0.1792828685258964,0.3197211155378486,0.35059760956175295,0.150398406374502,15.181204679,7.4868401623
670,84d62c1,a952566,21810.0,1070.0,12.973,17.0,24.741,0.7732613559968293,0.17683948585705542,0.023288949538937002,0.0019064629092623998,0.010375171832512218,0.0,0.014228233712284646,0.00010034015311907367,4.007,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.482,0.048,0.108,0.06,0.259,0.135,0.112,0.08,0.14,0.239,12.656851807078805,,20.59,222,3699.0,1449.0,0.505,0.197,0.179,0.10049751243781097,0.26965174129353237,0.2567164179104478,0.373134328358209,7.9410617154,8.4918868054
671,2500bb9,c3dbf0a,30077.0,3853.0,26.665,137.0,28.377,0.9454909618947475,0.022592759501276847,0.01194732361924791,0.0008111762054979721,0.002493615742827099,0.0,0.016664163036402783,0.0,11.719,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.437,0.081,0.204,0.046,0.325,0.249,0.142,0.071,0.149,0.317,14.186824493121103,,11.87,333,1690.0,1600.0,0.522,0.196,0.193,0.13073852295409183,0.42614770459081835,0.26447105788423153,0.17864271457085829,9.0145326197,13.389232273
672,01a5bb7,1b0d913,5861.0,567.0,25.895,7.0,33.055,0.6658510871078753,0.03220544648007798,0.28742217182868857,0.0,0.0026953909808836115,0.0,0.01182590360247459,0.0,10.587,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.379,0.042,0.353,0.187,0.298,,0.107,0.07,,0.291,9.240489317468636,,39.36,256,3340.0,3009.0,0.451,0.207,0.209,0.22322322322322322,0.3053053053053053,0.32732732732732733,0.14414414414414414,11.269070735,9.7087378641
673,7c5163d,dc9ae72,7770.0,750.0,26.441,6.0,22.688,0.9416997841479897,0.0014222024974279315,0.030723608561457304,0.009027455568780134,0.0,0.0,0.01712694922434488,0.0,8.128,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.468,0.04,0.172,0.075,0.308,0.148,0.117,0.061,0.1,0.317,10.501839236993659,,28.34,267,4020.0,7849.0,0.502,0.238,0.207,0.09690309690309691,0.35064935064935066,0.34865134865134867,0.2037962037962038,12.360780274000001,11.201957124000002
674,b6a1b11,1b0d913,114678.0,16294.0,38.192,,28.672,0.5540022864477828,0.040634589542509876,0.3773441103913035,0.002115967027016186,0.013277442387532845,0.00040113118995567504,0.011321927836498928,0.0009025451774002688,10.727,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.469,0.04,0.304,0.136,0.283,0.242,0.099,0.079,0.167,0.279,10.129282073978407,2.74,13.08,256,2070.0,1429.0,0.504,0.233,0.142,0.1694915254237288,0.3040877367896311,0.3060817547357926,0.22033898305084743,13.611376209000001,9.3535028134
675,77625f5,e899d7f,205216.0,16578.0,21.058,63.0,26.976,0.7903559150255361,0.11565747898491685,0.05813676198803681,0.002474116174161881,0.02025993124143002,0.0002980862860436001,0.011416704755469884,0.0014010055444049203,5.601,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.516,0.045,0.149,0.055,0.296,0.178,0.089,0.081,0.127,0.245,12.872552383552259,3.37,15.59,232,2119.0,1110.0,0.507,0.251,0.118,0.08483033932135729,0.21257485029940118,0.2934131736526946,0.4091816367265469,11.468589485,6.2467210815
676,15f4c37,4c72956,179758.0,22754.0,44.932,,33.954,0.1275443567022324,0.0257600417947636,0.8163542106214962,0.007083006811742721,0.013673719533023891,0.0006028090903610827,0.008379046356019049,0.0006028090903610827,21.185,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.439,0.242,0.295,0.105,0.235,0.124,0.073,0.06,0.159,0.229,9.570329451541319,2.22,15.29,222,3219.0,4209.0,0.483,0.284,0.11,0.33633633633633636,0.21921921921921922,0.3023023023023023,0.14214214214214213,17.794753693,5.5215413133
677,e9fa62b,1b0d913,120604.0,9871.0,22.142,221.0,28.638,0.843409665622261,0.017257880897450107,0.11387380489426654,0.00558135786175561,0.006256359624819917,0.00020149306360128555,0.012915705376842404,0.0005037326590032139,6.79,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.483,0.046,0.243,0.14,0.309,0.201,0.114,0.069,0.137,0.279,9.954276197734698,3.15,18.96,278,3070.0,2190.0,0.492,0.245,0.136,0.10956175298804781,0.26992031872509964,0.35458167330677287,0.2659362549800797,11.734506784,8.4630185865
678,2d5a253,528ea9f,24477.0,2632.0,29.582,23.0,27.521,0.9427585728306452,0.003182282320984228,0.024456979706754176,0.0010805880778419965,0.00019827304180587092,0.0,0.02256347215750811,0.005759831864460549,15.227,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.451,0.065,0.224,0.064,0.348,0.271,0.11,0.091,,0.335,13.37151970237303,,24.0,316,3559.0,1899.0,0.497,0.271,0.116,0.1742195367573011,0.44914400805639476,0.2527693856998993,0.12386706948640483,15.109778822,8.9524426801
679,3048293,c479f0c,38274.0,4388.0,26.792,61.0,28.861,0.862093986515767,0.07866810444737823,0.023048162294536767,0.0015217632297660918,0.010652342608362642,0.0,0.023511745794995313,0.0005038951091940702,12.206,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.459,0.074,0.156,0.035,0.328,0.237,0.106,0.099,,0.276,13.190883784433723,2.63,17.44,265,2399.0,1330.0,0.482,0.222,0.168,0.13955823293172692,0.32931726907630526,0.3674698795180723,0.1636546184738956,12.684989429000002,12.088353935
680,faf98b9,52acab4,89225.0,7048.0,21.04,182.0,26.076,0.7290130927494772,0.010492203362706166,0.04107862651156743,0.11661448904269896,0.009622020624331108,0.00010002100441092628,0.09166925054261393,0.0014102961621940604,6.963,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.483,0.042,0.2,0.108,0.313,0.255,0.113,0.08,0.113,0.315,10.192656522598874,2.05,18.16,306,2550.0,2430.0,0.506,0.251,0.146,0.0893574297188755,0.33032128514056225,0.3463855421686747,0.23393574297188757,11.824201615,9.242547008999999
681,f7883ad,78e8330,2086.0,231.0,35.248,,30.406,0.39608360045135454,0.0,0.04471605603986299,0.5308009546348721,0.0,0.0,0.028399388873910306,0.0,36.11,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.392,0.06,0.28,0.105,0.372,0.23,0.146,,0.211,0.348,11.313229366873616,,84.51,251,,,0.484,0.306,0.151,0.15615615615615613,0.38738738738738737,0.30330330330330324,0.15315315315315314,12.937230474000001,7.666506947799999
682,668a0e7,528ea9f,6366.0,582.0,22.492,-1.0,39.122,0.960767921354539,0.004119620068291012,0.022793888055116285,0.00020144841409736,0.002528177596921868,0.0,0.009588944511034337,0.0,26.968,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.373,0.098,0.266,0.082,0.356,0.362,0.149,0.12,0.126,0.315,12.85425787859803,,21.07,343,6450.0,6310.0,0.502,0.221,0.176,0.259222333000997,0.3938185443668993,0.2402791625124626,0.10667996011964107,9.5011876485,11.401425178
683,e233da9,4522abc,12495.0,1083.0,20.37,17.0,30.708,0.7327774767724199,0.2312423494471535,0.0051772921558003735,0.0030100535789537052,0.009070294784580499,0.0,0.01872253326109205,0.0,11.954,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.447,0.074,0.282,0.129,0.309,0.281,0.125,0.09,,0.289,12.89827011466609,,22.27,287,,6279.0,0.493,0.22,0.149,0.21621621621621623,0.3533533533533534,0.30130130130130134,0.12912912912912916,10.310926385,10.790504356
684,684d1d1,0f8930b,25560.0,2152.0,18.545,133.0,29.105,0.923661215327882,0.006553631553631554,0.012616241782908448,0.01945045695045695,0.0034972743306076635,0.0,0.03412097162097162,0.00010020843354176687,14.049,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.414,0.108,0.207,0.061,0.328,0.221,0.111,0.06,0.245,0.268,11.096954677801621,,11.17,248,2180.0,1719.0,0.506,0.194,0.229,0.10967098703888337,0.39481555333998014,0.31605184446660023,0.1794616151545364,8.4603688253,11.696362430999999
685,5300a59,e2f94fa,13945.0,1376.0,22.582,5.0,22.506,0.9208929173525853,0.006931910589261983,0.05401733473492135,0.0005950137844860072,0.002786647890676134,0.0001983379281620024,0.013486979115016165,0.0010908586048910133,7.151,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.55,0.057,0.195,0.078,0.28,0.171,0.091,0.06,0.241,0.226,11.76491431768785,,23.92,251,3630.0,1780.0,0.484,0.225,0.2,0.11665004985044865,0.41874376869391816,0.3020937188434695,0.1625124626121635,12.310100687,10.958124310999999
686,998a9ab,4cd9667,4495.0,591.0,27.649,3.0,28.307,0.17757514488474282,0.015814707678140673,0.7729988889667391,0.02309147507181679,0.00020018617314102117,0.0,0.01031959722541964,0.0,11.986,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.363,0.078,0.262,0.075,0.259,0.325,0.078,0.11,,0.253,9.580936920120658,,45.55,251,2579.0,1530.0,0.433,0.204,0.174,0.2492522432701894,0.40279162512462613,0.21236291126620135,0.13559322033898305,8.894818768099999,10.229041582999999
687,abe2dad,b795815,8146.0,1096.0,33.636,0.0,25.551,0.9128396261015235,0.005144573416730271,0.06281534054300525,0.0024880306890159884,0.00419297602172814,0.0037469147428208912,0.008772538485175896,0.0,8.422,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.573,0.029,0.188,0.069,0.286,0.188,0.086,0.1,0.19,0.263,13.140566013569007,,25.58,243,2059.0,1380.0,0.505,0.209,0.22,0.08067729083665338,0.34561752988047806,0.3695219123505976,0.2041832669322709,8.6281276963,10.230494268
688,733c1fd,9d1e27d,17890.0,1849.0,22.641,42.0,35.537,0.9260107469315726,0.038784129439057756,0.016744988400452087,0.004163940277199452,0.0012789245137112605,0.0,0.013017270438006861,0.0,20.725,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.396,0.068,0.214,0.057,0.315,0.278,0.131,0.099,,0.327,13.128181435220618,,22.6,276,3320.0,2600.0,0.459,0.183,0.195,0.25125125125125125,0.4104104104104104,0.24624624624624625,0.09209209209209208,8.6310103851,13.364145112000001
689,ae1b883,4522abc,28987.0,2634.0,28.205,64.0,29.14,0.7329881359340439,0.20037200884777798,0.024441986728332997,0.00040217172732756883,0.02320530866680072,0.0,0.017886587572893624,0.0007038005228232455,9.85,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.485,0.062,0.198,0.075,0.306,0.227,0.11,0.09,0.153,0.245,12.240603787183776,,22.35,265,5919.0,1899.0,0.499,0.271,0.094,0.13086913086913085,0.2877122877122877,0.3486513486513486,0.23276723276723274,12.520367035,6.9290798388
690,dab4715,d233cec,4524.0,750.0,36.126,15.0,21.073,0.6240797744638037,0.01288066704521682,0.12426406861719615,0.165157446978074,0.041092615283464334,0.00039847384517298747,0.0286502694679378,0.0034766842991343157,14.266,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.367,0.112,0.253,0.17,0.297,0.264,0.12,0.08,0.195,0.308,11.763216549094945,,53.19,351,2350.0,1140.0,0.512,0.18,0.236,0.12562313060817545,0.3140578265204387,0.4476570289132602,0.11266201395812561,11.074197121,14.617940199000001
691,317e4ed,1dcfd4e,6467.0,983.0,26.923,4.0,38.635,0.6439439319515993,0.0030849406972564986,0.34408569945289724,0.001088215326863943,0.0017770855796493746,0.0,0.004003434367637075,0.0020166926240964816,12.895,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.381,0.1,0.229,0.107,0.208,0.306,0.084,0.139,0.158,0.26,12.852273890237534,,38.68,247,6760.0,1630.0,0.495,0.164,0.274,0.11623246492985971,0.27054108216432865,0.34168336673346694,0.2715430861723447,6.829116871,14.899891355
692,0fb710f,b795815,8632.0,720.0,18.562,0.0,23.114,0.972333000997009,0.0007976071784646062,0.016450648055832504,0.003190428713858425,0.00019940179461615156,0.00019940179461615156,0.006829511465603191,0.0,5.265,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.541,0.023,0.174,0.083,0.283,0.122,0.094,0.03,0.258,0.306,11.371963682756876,,,230,2220.0,2909.0,0.495,0.239,0.208,0.068,0.406,0.349,0.177,12.034251330999998,10.067114093999999
693,00b26ab,485e9af,438520.0,67433.0,38.084,2137.0,32.485,0.5428603064038814,0.25885289795261013,0.13633160872103559,0.0036337648219354583,0.041300102671471425,0.0004026332212670868,0.014021701930626298,0.00259698427717271,13.117,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.501,0.06,0.277,0.063,0.322,0.206,0.115,0.101,0.145,0.301,12.033029127752613,16.23,12.22,269,1319.0,1159.0,0.513,0.222,0.144,0.15500000000000003,0.31300000000000006,0.28700000000000003,0.24500000000000002,13.348236257,9.4799155501
694,cebd9eb,1b0d913,5523.0,496.0,24.594,-1.0,25.594,0.5401825022012328,0.0012907228047706718,0.44932162010726007,0.002691507244056672,0.0036220283358680866,0.0,0.002891619306811815,0.0,11.876,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.589,0.025,0.353,0.205,0.284,,0.1,0.069,,0.285,10.91341296647263,,30.74,295,5579.0,2780.0,0.492,0.292,0.142,0.24647887323943662,0.29577464788732394,0.2635814889336016,0.19416498993963782,13.350171387,8.659570629600001
695,144f445,1b0d913,811865.0,72937.0,32.192,533.0,32.576,0.07281900524392182,0.004260686477037979,0.9104759256316544,0.0006952169076751948,0.009862148418878119,9.93167010964564e-05,0.0015890672175433024,0.0001986334021929128,30.096,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.4,0.087,0.52,0.169,0.308,0.12,0.095,0.08,0.147,0.221,8.757869087727366,4.63,12.72,218,4280.0,2169.0,0.51,0.342,0.099,0.37986041874376875,0.23030907278165508,0.222333000997009,0.16749750747756734,19.648544735999998,4.9485853765
696,243caed,1b0d913,19264.0,2214.0,21.763,24.0,30.625,0.8761045987376015,0.022612964632802324,0.09295661757338944,0.0009017132551848512,0.0026851016932171127,0.0,0.004638813746117624,0.00010019036168720569,10.654,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.417,0.052,0.274,0.153,0.253,0.178,0.126,0.081,,0.307,9.037463836707,,17.48,202,2399.0,1189.0,0.518,0.159,0.324,0.12163509471585243,0.27218344965104685,0.33100697906281157,0.27517447657028915,8.3985985161,14.633140973
697,f40333f,78e8330,3396.0,399.0,29.851,,21.881,0.9743139407244786,0.0,0.01377108073046602,0.001496856601137611,0.002983734158267638,0.0,0.007434387785650135,0.0,4.938,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.552,0.026,0.155,0.087,0.305,0.13,0.097,0.081,0.172,0.331,10.29736976376856,,,218,3440.0,1140.0,0.501,0.206,0.254,0.11254980079681275,0.3366533864541833,0.3247011952191235,0.22609561752988047,11.254257367000001,12.438916037
698,4a00211,b795815,14466.0,1673.0,35.788,14.0,22.05,0.7311042037002096,0.007924764392186461,0.22487263771512556,0.0005859161643345878,0.02680318182269581,0.0,0.008709296205448027,0.0,8.465,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.503,0.035,0.192,0.077,0.32,0.137,0.086,0.05,0.183,0.297,9.82997424942094,,,252,2600.0,1590.0,0.499,0.25,0.147,0.15815815815815815,0.3483483483483483,0.3513513513513513,0.14214214214214213,12.685578867,9.5490346414
699,1a6b597,9dda412,35726.0,2822.0,21.434,1.0,28.153,0.8857821472595532,0.01189581391619815,0.01631540442760791,0.05390697814256937,0.005692352404718238,0.000200434943828107,0.025906216489782828,0.00030065241574216047,8.213,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.497,0.053,0.126,0.081,0.276,0.156,0.08,0.06,0.211,0.208,11.55574448979545,,10.52,254,1780.0,1679.0,0.478,0.233,0.154,0.058,0.365,0.349,0.228,10.053515199999998,10.872481325999999
